time,month,Cindex,Eindex
1906-05-16 12:00:00.000000000,5,0.9078196,-0.23570278
1906-06-16 00:00:00.000000000,6,1.0100774,-0.31084695
1906-07-16 12:00:00.000000000,7,0.94461274,-1.5592815
1906-08-16 12:00:00.000000000,8,1.6356401,-2.2482934
1906-09-16 00:00:00.000000000,9,-0.09163732,-1.3053569
1906-10-16 12:00:00.000000000,10,-0.3306558,-0.97209936
1906-11-16 00:00:00.000000000,11,0.2787919,-0.64345926
1906-12-16 12:00:00.000000000,12,0.2350597,-0.8496961
1907-01-16 12:00:00.000000000,1,-0.63628054,-0.22914298
1907-02-15 00:00:00.000000000,2,-0.7338668,0.21556713
1907-03-16 12:00:00.000000000,3,-0.52133346,-0.027631264
1907-04-16 00:00:00.000000000,4,-0.456757,-0.2692911
1907-05-16 12:00:00.000000000,5,0.23845541,-0.80563885
1907-06-16 00:00:00.000000000,6,0.4758198,-0.6493176
1907-07-16 12:00:00.000000000,7,0.5086302,-1.1673312
1907-08-16 12:00:00.000000000,8,0.7079037,-1.7437836
1907-09-16 00:00:00.000000000,9,0.48026824,0.0042469692
1907-10-16 12:00:00.000000000,10,-0.13940863,-0.34983504
1907-11-16 00:00:00.000000000,11,0.39139736,-0.5402103
1907-12-16 12:00:00.000000000,12,0.21300997,-0.4033437
1908-01-16 12:00:00.000000000,1,-0.28641123,0.049811043
1908-02-15 12:00:00.000000000,2,-0.31995052,0.5357711
1908-03-16 12:00:00.000000000,3,-0.37274227,0.029145831
1908-04-16 00:00:00.000000000,4,0.17865796,-1.0679768
1908-05-16 12:00:00.000000000,5,0.2489061,-1.0533539
1908-06-16 00:00:00.000000000,6,-0.85003525,0.72569346
1908-07-16 12:00:00.000000000,7,-0.2831404,-0.6178492
1908-08-16 12:00:00.000000000,8,-0.5913725,-0.09578803
1908-09-16 00:00:00.000000000,9,-0.035404366,-0.7588496
1908-10-16 12:00:00.000000000,10,-0.45626867,-0.26129803
1908-11-16 00:00:00.000000000,11,-0.7207043,-0.7979052
1908-12-16 12:00:00.000000000,12,-1.0034499,-0.81354034
1909-01-16 12:00:00.000000000,1,-0.62568736,0.5668472
1909-02-15 00:00:00.000000000,2,-0.6113143,-0.7836738
1909-03-16 12:00:00.000000000,3,-0.6413474,0.18973245
1909-04-16 00:00:00.000000000,4,-0.55560595,-0.5635912
1909-05-16 12:00:00.000000000,5,0.6537381,-1.0944617
1909-06-16 00:00:00.000000000,6,-0.8494732,-1.1853213
1909-07-16 12:00:00.000000000,7,-1.049256,-0.71580833
1909-08-16 12:00:00.000000000,8,-1.2419744,-0.86266196
1909-09-16 00:00:00.000000000,9,-0.95330375,-0.97408986
1909-10-16 12:00:00.000000000,10,-1.3787286,-0.8634623
1909-11-16 00:00:00.000000000,11,-1.9028615,-0.7276575
1909-12-16 12:00:00.000000000,12,-1.5249425,-0.47488114
1910-01-16 12:00:00.000000000,1,-1.8039876,-0.32058647
1910-02-15 00:00:00.000000000,2,-1.3674812,0.0014523804
1910-03-16 12:00:00.000000000,3,-1.5904535,0.072893985
1910-04-16 00:00:00.000000000,4,-1.7753187,-0.1022861
1910-05-16 12:00:00.000000000,5,-1.8471932,-0.50987715
1910-06-16 00:00:00.000000000,6,-1.6389662,-0.19317739
1910-07-16 12:00:00.000000000,7,-1.212906,-0.219629
1910-08-16 12:00:00.000000000,8,-1.1696267,-0.31692982
1910-09-16 00:00:00.000000000,9,-1.8393667,-0.3544175
1910-10-16 12:00:00.000000000,10,-1.4789057,-0.3261184
1910-11-16 00:00:00.000000000,11,-1.3367141,0.14460613
1910-12-16 12:00:00.000000000,12,-0.5626662,-0.7162033
1911-01-16 12:00:00.000000000,1,-0.8892464,-0.18625784
1911-02-15 00:00:00.000000000,2,-0.88080776,-0.12988745
1911-03-16 12:00:00.000000000,3,-1.0892204,-0.18250066
1911-04-16 00:00:00.000000000,4,-1.3437293,-0.5552422
1911-05-16 12:00:00.000000000,5,-1.2910107,-0.6100527
1911-06-16 00:00:00.000000000,6,-1.6576107,0.46121222
1911-07-16 12:00:00.000000000,7,-1.5673002,1.3176861
1911-08-16 12:00:00.000000000,8,-2.0728543,2.015269
1911-09-16 00:00:00.000000000,9,-1.3636824,2.2815952
1911-10-16 12:00:00.000000000,10,-0.8828722,1.7426633
1911-11-16 00:00:00.000000000,11,0.15881042,1.7570438
1911-12-16 12:00:00.000000000,12,-0.06454453,2.4048364
1912-01-16 12:00:00.000000000,1,0.33859557,2.2926362
1912-02-15 12:00:00.000000000,2,0.8455079,0.94223326
1912-03-16 12:00:00.000000000,3,0.9036413,0.6342246
1912-04-16 00:00:00.000000000,4,0.59847116,0.8597297
1912-05-16 12:00:00.000000000,5,0.09459346,0.4995945
1912-06-16 00:00:00.000000000,6,0.29272366,-0.107472725
1912-07-16 12:00:00.000000000,7,0.4405367,-0.5125219
1912-08-16 12:00:00.000000000,8,-0.103596345,-0.18160123
1912-09-16 00:00:00.000000000,9,-0.20470934,0.59163225
1912-10-16 12:00:00.000000000,10,-0.106522664,0.08092104
1912-11-16 00:00:00.000000000,11,0.1694932,0.09099039
1912-12-16 12:00:00.000000000,12,-0.18620202,-0.28120208
1913-01-16 12:00:00.000000000,1,-0.8973318,0.9484645
1913-02-15 00:00:00.000000000,2,0.32920203,0.48612607
1913-03-16 12:00:00.000000000,3,0.23025648,0.09494724
1913-04-16 00:00:00.000000000,4,-0.53923094,-1.1015415
1913-05-16 12:00:00.000000000,5,-0.20046042,-0.21098344
1913-06-16 00:00:00.000000000,6,-0.63988066,0.47056606
1913-07-16 12:00:00.000000000,7,-0.7581975,0.81631356
1913-08-16 12:00:00.000000000,8,-0.95406556,1.2821456
1913-09-16 00:00:00.000000000,9,-0.29420626,0.83809143
1913-10-16 12:00:00.000000000,10,-0.8030569,1.6559403
1913-11-16 00:00:00.000000000,11,-0.22234823,1.7126158
1913-12-16 12:00:00.000000000,12,-0.20482449,1.9049084
1914-01-16 12:00:00.000000000,1,-0.33255035,1.7768147
1914-02-15 00:00:00.000000000,2,0.52715796,0.8620564
1914-03-16 12:00:00.000000000,3,0.12136038,0.87658215
1914-04-16 00:00:00.000000000,4,0.9945583,0.01957679
1914-05-16 12:00:00.000000000,5,0.6611505,-0.45812193
1914-06-16 00:00:00.000000000,6,-0.105102114,0.43509987
1914-07-16 12:00:00.000000000,7,0.005566756,1.1908281
1914-08-16 12:00:00.000000000,8,0.61268026,1.4249755
1914-09-16 00:00:00.000000000,9,0.37769145,1.5737044
1914-10-16 12:00:00.000000000,10,0.25644907,1.0261817
1914-11-16 00:00:00.000000000,11,0.37362272,0.8353949
1914-12-16 12:00:00.000000000,12,0.43037775,1.2416105
1915-01-16 12:00:00.000000000,1,0.8842353,0.91118085
1915-02-15 00:00:00.000000000,2,1.0736891,0.39667302
1915-03-16 12:00:00.000000000,3,0.9693614,0.4972402
1915-04-16 00:00:00.000000000,4,0.3567281,1.1049674
1915-05-16 12:00:00.000000000,5,0.47264463,1.3632079
1915-06-16 00:00:00.000000000,6,0.8602551,1.9081714
1915-07-16 12:00:00.000000000,7,0.6992546,0.07149665
1915-08-16 12:00:00.000000000,8,0.53040224,-0.24409954
1915-09-16 00:00:00.000000000,9,0.6154838,-0.25153565
1915-10-16 12:00:00.000000000,10,0.6764934,-0.37352738
1915-11-16 00:00:00.000000000,11,0.09497286,-0.43596718
1915-12-16 12:00:00.000000000,12,0.5147581,-0.99769086
1916-01-16 12:00:00.000000000,1,0.5265928,-0.7159693
1916-02-15 12:00:00.000000000,2,0.37444526,-1.4403437
1916-03-16 12:00:00.000000000,3,0.3754396,-1.1392263
1916-04-16 00:00:00.000000000,4,0.48420095,-1.3438809
1916-05-16 12:00:00.000000000,5,0.9523426,-1.4445459
1916-06-16 00:00:00.000000000,6,0.6036726,-1.4039592
1916-07-16 12:00:00.000000000,7,-0.6734173,-1.6049544
1916-08-16 12:00:00.000000000,8,-1.1306927,-1.7238392
1916-09-16 00:00:00.000000000,9,-1.2684804,-1.4336138
1916-10-16 12:00:00.000000000,10,-0.6758306,-1.8647176
1916-11-16 00:00:00.000000000,11,-1.611753,-1.6071229
1916-12-16 12:00:00.000000000,12,-1.3645824,-1.236822
1917-01-16 12:00:00.000000000,1,-1.658106,-0.91469336
1917-02-15 00:00:00.000000000,2,-1.0664184,-1.1523628
1917-03-16 12:00:00.000000000,3,-1.2756168,-0.22981694
1917-04-16 00:00:00.000000000,4,-1.7533575,0.8763016
1917-05-16 12:00:00.000000000,5,-2.041316,1.2902228
1917-06-16 00:00:00.000000000,6,-1.5946245,1.2042273
1917-07-16 12:00:00.000000000,7,-1.5812191,1.6617883
1917-08-16 12:00:00.000000000,8,-1.3251045,1.3752177
1917-09-16 00:00:00.000000000,9,-1.0587461,0.8295152
1917-10-16 12:00:00.000000000,10,-0.48762685,0.23458031
1917-11-16 00:00:00.000000000,11,-1.027373,0.19037972
1917-12-16 12:00:00.000000000,12,-0.82576525,-0.77160656
1918-01-16 12:00:00.000000000,1,-0.98782176,-0.5948309
1918-02-15 00:00:00.000000000,2,-1.1158272,-0.27634552
1918-03-16 12:00:00.000000000,3,-0.9275827,-0.20555237
1918-04-16 00:00:00.000000000,4,-1.4969287,0.90285075
1918-05-16 12:00:00.000000000,5,-1.2859621,1.5160545
1918-06-16 00:00:00.000000000,6,-0.39920104,1.8802967
1918-07-16 12:00:00.000000000,7,-0.78735286,1.8502146
1918-08-16 12:00:00.000000000,8,-0.43031734,1.6020832
1918-09-16 00:00:00.000000000,9,-0.026331581,1.6212143
1918-10-16 12:00:00.000000000,10,0.41219407,1.9712472
1918-11-16 00:00:00.000000000,11,0.2973826,2.3515313
1918-12-16 12:00:00.000000000,12,0.31504467,2.2451246
1919-01-16 12:00:00.000000000,1,0.9824402,1.8542943
1919-02-15 00:00:00.000000000,2,0.7058119,1.3163253
1919-03-16 12:00:00.000000000,3,1.0333693,0.5580646
1919-04-16 00:00:00.000000000,4,0.8335507,0.7950619
1919-05-16 12:00:00.000000000,5,1.3443496,0.7464802
1919-06-16 00:00:00.000000000,6,0.91782326,0.9032428
1919-07-16 12:00:00.000000000,7,0.092457205,1.0289068
1919-08-16 12:00:00.000000000,8,0.7016533,0.58716464
1919-09-16 00:00:00.000000000,9,0.3298929,0.9269839
1919-10-16 12:00:00.000000000,10,-0.11660379,0.67839414
1919-11-16 00:00:00.000000000,11,-0.4613336,0.03284563
1919-12-16 12:00:00.000000000,12,0.4286069,0.39767155
1920-01-16 12:00:00.000000000,1,0.25724894,1.2932392
1920-02-15 12:00:00.000000000,2,0.20175317,1.1494251
1920-03-16 12:00:00.000000000,3,0.5060638,0.6384354
1920-04-16 00:00:00.000000000,4,-0.05036128,0.3717707
1920-05-16 12:00:00.000000000,5,0.20810956,0.28151318
1920-06-16 00:00:00.000000000,6,0.61577415,-0.12876156
1920-07-16 12:00:00.000000000,7,0.8736082,-1.0931363
1920-08-16 12:00:00.000000000,8,0.3527041,-0.16012426
1920-09-16 00:00:00.000000000,9,0.72690517,-0.46375418
1920-10-16 12:00:00.000000000,10,1.6849816,-1.3930925
1920-11-16 00:00:00.000000000,11,0.0561947,-0.10566732
1920-12-16 12:00:00.000000000,12,-0.6256277,0.67792875
1921-01-16 12:00:00.000000000,1,-0.08724773,0.40103897
1921-02-15 00:00:00.000000000,2,-0.44056726,-0.020676717
1921-03-16 12:00:00.000000000,3,-1.8558593,-0.07008439
1921-04-16 00:00:00.000000000,4,-0.20917854,-0.4953182
1921-05-16 12:00:00.000000000,5,-1.0828682,-0.11292704
1921-06-16 00:00:00.000000000,6,-0.55395275,0.02547874
1921-07-16 12:00:00.000000000,7,0.12543862,-0.3736224
1921-08-16 12:00:00.000000000,8,0.40645477,-1.0104221
1921-09-16 00:00:00.000000000,9,0.3268663,-0.8733389
1921-10-16 12:00:00.000000000,10,0.3051346,-0.28623536
1921-11-16 00:00:00.000000000,11,-0.44717294,-0.6632622
1921-12-16 12:00:00.000000000,12,0.36412126,-1.1225443
1922-01-16 12:00:00.000000000,1,-0.24219474,-0.66764015
1922-02-15 00:00:00.000000000,2,0.17079152,0.20834018
1922-03-16 12:00:00.000000000,3,0.30235365,-0.075634934
1922-04-16 00:00:00.000000000,4,-0.41125125,-0.06311762
1922-05-16 12:00:00.000000000,5,0.29941496,0.119215325
1922-06-16 00:00:00.000000000,6,-0.37486005,-0.55739105
1922-07-16 12:00:00.000000000,7,0.30325443,-1.1803986
1922-08-16 12:00:00.000000000,8,0.12813161,-1.4639642
1922-09-16 00:00:00.000000000,9,0.09161701,-1.0164669
1922-10-16 12:00:00.000000000,10,-0.12299286,-0.43935785
1922-11-16 00:00:00.000000000,11,0.20571262,-1.3633823
1922-12-16 12:00:00.000000000,12,-0.6652322,-0.59706295
1923-01-16 12:00:00.000000000,1,-0.2513855,-0.26055044
1923-02-15 00:00:00.000000000,2,-0.26918298,-0.44842604
1923-03-16 12:00:00.000000000,3,-0.1541183,-0.89622027
1923-04-16 00:00:00.000000000,4,-0.062300086,-0.13160905
1923-05-16 12:00:00.000000000,5,-0.06976265,-0.06749801
1923-06-16 00:00:00.000000000,6,-0.44711545,0.58531976
1923-07-16 12:00:00.000000000,7,-0.76423955,1.03664
1923-08-16 12:00:00.000000000,8,0.007001477,0.36384085
1923-09-16 00:00:00.000000000,9,0.24057837,0.78280824
1923-10-16 12:00:00.000000000,10,0.74665093,0.49338022
1923-11-16 00:00:00.000000000,11,0.86387366,0.42166865
1923-12-16 12:00:00.000000000,12,0.37867418,0.8678093
1924-01-16 12:00:00.000000000,1,0.03623093,0.040900417
1924-02-15 12:00:00.000000000,2,0.23586805,0.29437405
1924-03-16 12:00:00.000000000,3,0.84542876,-0.7370359
1924-04-16 00:00:00.000000000,4,0.4096973,-0.6068734
1924-05-16 12:00:00.000000000,5,0.074991,-1.4202799
1924-06-16 00:00:00.000000000,6,0.22862576,-1.3118575
1924-07-16 12:00:00.000000000,7,-0.29294333,-1.2007787
1924-08-16 12:00:00.000000000,8,-0.5523871,-0.8416224
1924-09-16 00:00:00.000000000,9,-0.6018399,-0.9002074
1924-10-16 12:00:00.000000000,10,-0.6886113,-0.1759622
1924-11-16 00:00:00.000000000,11,-1.4338979,-0.3069637
1924-12-16 12:00:00.000000000,12,-0.8508912,-0.4463717
1925-01-16 12:00:00.000000000,1,-1.3743445,-0.26225805
1925-02-15 00:00:00.000000000,2,-1.4795017,1.2739184
1925-03-16 12:00:00.000000000,3,-1.299035,1.1707753
1925-04-16 00:00:00.000000000,4,-0.7857419,0.8664154
1925-05-16 12:00:00.000000000,5,-0.6190462,0.4907872
1925-06-16 00:00:00.000000000,6,-1.845316,1.9226083
1925-07-16 12:00:00.000000000,7,-0.47123343,1.6238862
1925-08-16 12:00:00.000000000,8,0.013932737,1.5524771
1925-09-16 00:00:00.000000000,9,0.49306116,1.1620117
1925-10-16 12:00:00.000000000,10,0.54082,1.2405466
1925-11-16 00:00:00.000000000,11,0.8972605,1.1438472
1925-12-16 12:00:00.000000000,12,1.0446242,1.7216173
1926-01-16 12:00:00.000000000,1,0.47439128,2.0815585
1926-02-15 00:00:00.000000000,2,1.4883472,0.78561026
1926-03-16 12:00:00.000000000,3,1.5330958,1.0691586
1926-04-16 00:00:00.000000000,4,1.0920608,0.9499908
1926-05-16 12:00:00.000000000,5,1.4847004,0.47484934
1926-06-16 00:00:00.000000000,6,1.6340199,-0.11581988
1926-07-16 12:00:00.000000000,7,0.96094346,0.69452715
1926-08-16 12:00:00.000000000,8,1.0366156,-0.47714227
1926-09-16 00:00:00.000000000,9,0.8030927,-0.6479129
1926-10-16 12:00:00.000000000,10,-0.00021951133,-0.1911833
1926-11-16 00:00:00.000000000,11,0.053588036,-0.17436267
1926-12-16 12:00:00.000000000,12,0.3351818,-0.092980236
1927-01-16 12:00:00.000000000,1,0.6214697,-0.0830023
1927-02-15 00:00:00.000000000,2,0.7136652,0.29335156
1927-03-16 12:00:00.000000000,3,0.12301756,-0.14176667
1927-04-16 00:00:00.000000000,4,0.45275128,-0.46683338
1927-05-16 12:00:00.000000000,5,-0.7146681,0.060445156
1927-06-16 00:00:00.000000000,6,0.41032293,-0.39470676
1927-07-16 12:00:00.000000000,7,0.029694078,-0.4645505
1927-08-16 12:00:00.000000000,8,0.4157225,-0.38094357
1927-09-16 00:00:00.000000000,9,0.16415866,-0.012119337
1927-10-16 12:00:00.000000000,10,0.35526115,0.038668554
1927-11-16 00:00:00.000000000,11,-0.00027230027,0.15309255
1927-12-16 12:00:00.000000000,12,0.7437797,-0.39803982
1928-01-16 12:00:00.000000000,1,1.2462299,-0.47404882
1928-02-15 12:00:00.000000000,2,0.76443154,-0.26879343
1928-03-16 12:00:00.000000000,3,0.58808386,-0.31267825
1928-04-16 00:00:00.000000000,4,0.6242476,-0.67327887
1928-05-16 12:00:00.000000000,5,0.74337476,-0.46456888
1928-06-16 00:00:00.000000000,6,0.49641407,-0.7994544
1928-07-16 12:00:00.000000000,7,0.0461472,-0.16144076
1928-08-16 12:00:00.000000000,8,0.20873143,-0.55597967
1928-09-16 00:00:00.000000000,9,0.39670146,-0.5772137
1928-10-16 12:00:00.000000000,10,0.32197833,-0.5926502
1928-11-16 00:00:00.000000000,11,0.43431678,-0.753389
1928-12-16 12:00:00.000000000,12,-0.05415062,-0.39406228
1929-01-16 12:00:00.000000000,1,-0.03494562,-0.42832765
1929-02-15 00:00:00.000000000,2,-0.14948839,0.03326112
1929-03-16 12:00:00.000000000,3,-0.1720361,0.15542737
1929-04-16 00:00:00.000000000,4,-0.2082308,0.6663225
1929-05-16 12:00:00.000000000,5,-0.48473242,0.71124184
1929-06-16 00:00:00.000000000,6,-0.2337312,0.7594432
1929-07-16 12:00:00.000000000,7,0.25352645,0.061506297
1929-08-16 12:00:00.000000000,8,0.4096641,0.04556321
1929-09-16 00:00:00.000000000,9,0.14142816,0.64456195
1929-10-16 12:00:00.000000000,10,0.6387776,-0.004939653
1929-11-16 00:00:00.000000000,11,0.57012886,-0.15908958
1929-12-16 12:00:00.000000000,12,1.1326495,-0.22644706
1930-01-16 12:00:00.000000000,1,1.3871309,-0.8519333
1930-02-15 00:00:00.000000000,2,1.4149456,-0.71428674
1930-03-16 12:00:00.000000000,3,0.9031736,-0.10274141
1930-04-16 00:00:00.000000000,4,0.5202433,0.68142855
1930-05-16 12:00:00.000000000,5,-0.3645165,0.6700092
1930-06-16 00:00:00.000000000,6,0.3239639,0.5573077
1930-07-16 12:00:00.000000000,7,0.6810717,0.98007876
1930-08-16 12:00:00.000000000,8,0.51322967,1.2735384
1930-09-16 00:00:00.000000000,9,1.0327308,1.5382272
1930-10-16 12:00:00.000000000,10,0.83068943,1.8746266
1930-11-16 00:00:00.000000000,11,1.4097573,1.912167
1930-12-16 12:00:00.000000000,12,0.88096404,1.9700066
1931-01-16 12:00:00.000000000,1,1.0291995,1.9354997
1931-02-15 00:00:00.000000000,2,1.8061771,0.9232256
1931-03-16 12:00:00.000000000,3,0.9631119,1.5092072
1931-04-16 00:00:00.000000000,4,0.9732625,1.2050037
1931-05-16 12:00:00.000000000,5,1.456807,-0.046404567
1931-06-16 00:00:00.000000000,6,1.5617898,-0.45842466
1931-07-16 12:00:00.000000000,7,0.92961663,0.14645144
1931-08-16 12:00:00.000000000,8,1.1295806,-0.63987255
1931-09-16 00:00:00.000000000,9,0.39189127,-0.6487207
1931-10-16 12:00:00.000000000,10,0.29504326,0.0290015
1931-11-16 00:00:00.000000000,11,0.35345283,-0.5481337
1931-12-16 12:00:00.000000000,12,-0.09724721,-0.15156312
1932-01-16 12:00:00.000000000,1,-0.6047854,0.6652293
1932-02-15 12:00:00.000000000,2,-0.41938394,0.8960678
1932-03-16 12:00:00.000000000,3,-0.061653085,1.0334609
1932-04-16 00:00:00.000000000,4,-0.55282545,1.1812421
1932-05-16 12:00:00.000000000,5,-0.437932,1.7594208
1932-06-16 00:00:00.000000000,6,-0.14254224,1.3284173
1932-07-16 12:00:00.000000000,7,-0.7146255,1.2755734
1932-08-16 12:00:00.000000000,8,-0.03553266,0.8214513
1932-09-16 00:00:00.000000000,9,0.2299306,0.09120213
1932-10-16 12:00:00.000000000,10,0.0090905065,0.311971
1932-11-16 00:00:00.000000000,11,0.109437525,-0.040506452
1932-12-16 12:00:00.000000000,12,-0.33433908,-0.05314117
1933-01-16 12:00:00.000000000,1,0.0869095,-0.2988905
1933-02-15 00:00:00.000000000,2,-0.71676785,0.7917004
1933-03-16 12:00:00.000000000,3,-0.4715511,0.40268102
1933-04-16 00:00:00.000000000,4,-0.28820997,0.3687008
1933-05-16 12:00:00.000000000,5,-0.8800928,0.18839066
1933-06-16 00:00:00.000000000,6,-1.123831,-0.03333879
1933-07-16 12:00:00.000000000,7,-0.844747,-0.2905795
1933-08-16 12:00:00.000000000,8,-1.2349148,-0.14251553
1933-09-16 00:00:00.000000000,9,-1.6013176,0.28067762
1933-10-16 12:00:00.000000000,10,-2.098874,0.20356591
1933-11-16 00:00:00.000000000,11,-1.6426948,0.011343571
1933-12-16 12:00:00.000000000,12,-1.661803,-0.17223336
1934-01-16 12:00:00.000000000,1,-1.1662502,0.0020266313
1934-02-15 00:00:00.000000000,2,-1.0553473,-0.20631148
1934-03-16 12:00:00.000000000,3,-1.0322372,0.2832387
1934-04-16 00:00:00.000000000,4,-0.60998005,0.5239859
1934-05-16 12:00:00.000000000,5,-0.76551425,0.39317018
1934-06-16 00:00:00.000000000,6,-0.746151,0.6383747
1934-07-16 12:00:00.000000000,7,-0.44081962,-0.24202727
1934-08-16 12:00:00.000000000,8,-1.0512606,0.8730393
1934-09-16 00:00:00.000000000,9,-0.7451827,0.67033297
1934-10-16 12:00:00.000000000,10,-0.2565273,0.02586254
1934-11-16 00:00:00.000000000,11,0.10817287,-0.16831245
1934-12-16 12:00:00.000000000,12,-0.33984223,-0.44225603
1935-01-16 12:00:00.000000000,1,-0.253177,-0.5081121
1935-02-15 00:00:00.000000000,2,0.4968282,-1.3937656
1935-03-16 12:00:00.000000000,3,-0.28162637,-0.05066815
1935-04-16 00:00:00.000000000,4,-0.8046555,0.6679542
1935-05-16 12:00:00.000000000,5,-0.9137145,0.53192884
1935-06-16 00:00:00.000000000,6,-0.23991555,-0.28998515
1935-07-16 12:00:00.000000000,7,-0.5468042,-0.4091162
1935-08-16 12:00:00.000000000,8,0.21386631,0.14291586
1935-09-16 00:00:00.000000000,9,0.03687723,0.5331908
1935-10-16 12:00:00.000000000,10,0.445585,0.14057334
1935-11-16 00:00:00.000000000,11,0.21332188,0.56704783
1935-12-16 12:00:00.000000000,12,-0.29042083,0.43726677
1936-01-16 12:00:00.000000000,1,0.47745502,0.24451645
1936-02-15 12:00:00.000000000,2,0.3147653,0.53219736
1936-03-16 12:00:00.000000000,3,0.16040546,-0.017695703
1936-04-16 00:00:00.000000000,4,0.38795683,0.34823823
1936-05-16 12:00:00.000000000,5,0.9527012,-0.4399192
1936-06-16 00:00:00.000000000,6,0.16439469,-0.5683032
1936-07-16 12:00:00.000000000,7,0.2796651,-0.14572419
1936-08-16 12:00:00.000000000,8,-0.061922573,-0.28935063
1936-09-16 00:00:00.000000000,9,-0.107115515,0.28907606
1936-10-16 12:00:00.000000000,10,0.37718126,0.56635123
1936-11-16 00:00:00.000000000,11,0.10731709,0.25242284
1936-12-16 12:00:00.000000000,12,1.0420907,0.09095303
1937-01-16 12:00:00.000000000,1,-0.3267838,0.40341717
1937-02-15 00:00:00.000000000,2,0.70847136,0.23956308
1937-03-16 12:00:00.000000000,3,1.6881667,-1.0067782
1937-04-16 00:00:00.000000000,4,0.2908832,0.30263
1937-05-16 12:00:00.000000000,5,0.2047239,-0.81721544
1937-06-16 00:00:00.000000000,6,-0.033528365,-0.33549917
1937-07-16 12:00:00.000000000,7,0.6794841,-0.15385914
1937-08-16 12:00:00.000000000,8,0.37257987,-0.55825216
1937-09-16 00:00:00.000000000,9,0.3594825,0.235322
1937-10-16 12:00:00.000000000,10,0.49876776,-0.5786342
1937-11-16 00:00:00.000000000,11,1.0050598,-0.78049946
1937-12-16 12:00:00.000000000,12,0.31910455,-0.30958128
1938-01-16 12:00:00.000000000,1,0.3946453,-0.8517638
1938-02-15 00:00:00.000000000,2,0.22168002,-0.39399308
1938-03-16 12:00:00.000000000,3,0.4257336,-0.65356183
1938-04-16 00:00:00.000000000,4,-0.0017316876,-0.73077327
1938-05-16 12:00:00.000000000,5,-0.98364586,0.3429725
1938-06-16 00:00:00.000000000,6,-0.7027553,-1.019711
1938-07-16 12:00:00.000000000,7,-0.04704204,-2.0988433
1938-08-16 12:00:00.000000000,8,-0.58487076,-0.9158133
1938-09-16 00:00:00.000000000,9,-0.0651076,-0.3954632
1938-10-16 12:00:00.000000000,10,-1.2626569,0.28344557
1938-11-16 00:00:00.000000000,11,-0.9737844,-0.19556177
1938-12-16 12:00:00.000000000,12,-0.43902233,-1.0663927
1939-01-16 12:00:00.000000000,1,-1.035562,0.052382547
1939-02-15 00:00:00.000000000,2,-1.428033,0.094614364
1939-03-16 12:00:00.000000000,3,-0.9032541,-0.34471235
1939-04-16 00:00:00.000000000,4,-0.22859575,-0.13773414
1939-05-16 12:00:00.000000000,5,-0.41722742,0.4098611
1939-06-16 00:00:00.000000000,6,-0.4001955,0.94343394
1939-07-16 12:00:00.000000000,7,0.6343845,0.039234735
1939-08-16 12:00:00.000000000,8,-0.21765412,0.65200406
1939-09-16 00:00:00.000000000,9,1.7746388,-1.0503807
1939-10-16 12:00:00.000000000,10,-1.016941,0.60093284
1939-11-16 00:00:00.000000000,11,0.311961,0.42842335
1939-12-16 12:00:00.000000000,12,0.958859,-0.44279295
1940-01-16 12:00:00.000000000,1,1.1261955,0.94825894
1940-02-15 12:00:00.000000000,2,1.3783435,0.9143057
1940-03-16 12:00:00.000000000,3,1.5408369,0.6642247
1940-04-16 00:00:00.000000000,4,1.2853454,0.4921996
1940-05-16 12:00:00.000000000,5,1.131436,-0.0406382
1940-06-16 00:00:00.000000000,6,1.3963287,-0.089739576
1940-07-16 12:00:00.000000000,7,1.0061069,-0.3333399
1940-08-16 12:00:00.000000000,8,0.7893097,0.72321784
1940-09-16 00:00:00.000000000,9,0.50960815,0.14093503
1940-10-16 12:00:00.000000000,10,0.8326341,0.116282776
1940-11-16 00:00:00.000000000,11,1.3574303,-0.05838818
1940-12-16 12:00:00.000000000,12,1.842523,0.40485454
1941-01-16 12:00:00.000000000,1,1.8831233,0.61214745
1941-02-15 00:00:00.000000000,2,1.6443274,1.0037724
1941-03-16 12:00:00.000000000,3,1.919635,1.1588767
1941-04-16 00:00:00.000000000,4,2.200027,0.91847795
1941-05-16 12:00:00.000000000,5,1.901514,1.0024863
1941-06-16 00:00:00.000000000,6,1.3833752,0.2961242
1941-07-16 12:00:00.000000000,7,1.4419129,0.030404104
1941-08-16 12:00:00.000000000,8,1.2472227,0.60547584
1941-09-16 00:00:00.000000000,9,1.1449219,0.58492917
1941-10-16 12:00:00.000000000,10,1.7270073,0.547415
1941-11-16 00:00:00.000000000,11,1.69954,0.91232324
1941-12-16 12:00:00.000000000,12,1.9869612,0.85680825
1942-01-16 12:00:00.000000000,1,1.3350163,0.17114584
1942-02-15 00:00:00.000000000,2,1.2362249,-0.25568482
1942-03-16 12:00:00.000000000,3,0.5616289,-0.11970816
1942-04-16 00:00:00.000000000,4,1.6630031,-0.9019799
1942-05-16 12:00:00.000000000,5,0.52355283,-0.4562681
1942-06-16 00:00:00.000000000,6,0.3786948,-1.1920054
1942-07-16 12:00:00.000000000,7,0.5358336,-1.5532308
1942-08-16 12:00:00.000000000,8,0.1409447,-1.8108782
1942-09-16 00:00:00.000000000,9,-0.25460777,-1.5433878
1942-10-16 12:00:00.000000000,10,-0.4995097,-1.5390388
